id,simple_id,quiz_id,question,correct_answer,options,order_number,created_at,updated_at
863eef8b-e04c-48bc-9b5c-7338dfd2de4f,QQ010,311c5af9-91bd-4ac1-9c9f-70355d25f963,温もり (ぬくもり) гэдэг үгийн утгыг сонгоно уу:,Халуун дулаан,"[""Халуун дулаан"",""Хүйтэн"",""Сэрүүн"",""Халуун""]",10,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
864ff076-d4aa-4412-aa27-e75dfe280748,QQ007,8961678e-47b3-431c-92b1-dcf7d98f0586,体制 (たいせい) гэдэг үгийн утгыг сонгоно уу:,Тогтолцоо,"[""Буруу хариулт 1"",""Тогтолцоо"",""Буруу хариулт 2"",""Буруу хариулт 3""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8680a7e1-caa0-4b13-b3c6-8c17a144eec4,QQ006,311c5af9-91bd-4ac1-9c9f-70355d25f963,親父 (おやじ) гэдэг үгийн утгыг сонгоно уу:,Аав,"[""Аав"",""Ах"",""Дүү"",""Өвөө""]",6,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
874964eb-656c-4bb6-8274-a2680f7b6b64,QQ007,3ef10029-79d1-4a70-aa63-5db51093d756,口頭 үгийн зөв уншлагыг сонгоно уу:,こうとう,"[""はな"",""みち"",""こうとう"",""かた""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
88b72c77-bd22-4e6c-8d62-a3f669efe79e,QQ001,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,うっとうしい (うっとうしい) гэдэг үгийн утгыг сонгоно уу:,Харанхуй/Ууртай,"[""Харанхуй/Ууртай"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Буруу хариулт 1""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
89211a99-7e7e-4545-9e96-8f406c2b6594,QQ007,42db9fb9-3fc8-4ffd-a16f-7e388161bc6b,限りない (かぎりない) гэдэг үгийн утгыг сонгоно уу:,Хязгааргүй,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Хязгааргүй"",""Буруу хариулт 1""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8a3e1dd6-e118-45db-8f08-5b9f614f2629,QQ003,6202e67c-92af-4d29-b994-a06e81a1aba4,経歴 үгийн зөв уншлагыг сонгоно уу:,けいれき,"[""けいれき"",""はな"",""かた"",""みち""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8b580dbd-647d-4943-9066-55bd9fb5238d,QQ010,a34b22ea-597b-46ef-9e50-e60d161a063b,金融 үгийн зөв уншлагыг сонгоно уу:,きんゆう,"[""みち"",""かた"",""はな"",""きんゆう""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8bf593a6-3994-4719-a168-aad216da1bcc,QQ009,e9c4eb36-9e51-4fbf-b390-adc341902d84,はり үгийн зөв уншлагыг сонгоно уу:,はり,"[""みち"",""かた"",""はな"",""はり""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8c03718a-88cf-46e1-b784-c8f0ec6a1203,QQ006,3662b6a0-83cd-4d8a-87c5-71845409ff63,同郷 үгийн зөв уншлагыг сонгоно уу:,どうきょう,"[""はな"",""かた"",""どうきょう"",""みち""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8c72f5f4-330a-44ca-af1a-3b857f6a4a57,QQ010,3ef10029-79d1-4a70-aa63-5db51093d756,端末 үгийн зөв уншлагыг сонгоно уу:,たんまつ,"[""かた"",""みち"",""たんまつ"",""はな""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8cda96d5-474a-4319-a433-bff5924b26a5,QQ006,3c24c999-d031-4872-a2a7-37d46f7574b6,洋品 (ようひん) гэдэг үгийн утгыг сонгоно уу:,Барууны хувцас,"[""Буруу хариулт 1"",""Барууны хувцас"",""Буруу хариулт 3"",""Буруу хариулт 2""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8d290185-da86-4a00-8b3d-8b14190e8834,QQ005,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,国家 (こっか) гэдэг үгийн утгыг сонгоно уу:,Улс,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Улс""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8d82b395-b9f6-4ecb-ae97-268fd64a39d6,QQ007,ffb34e2e-66b4-4018-b241-b0ba13d8c750,切ない үгийн зөв уншлагыг сонгоно уу:,せつない,"[""かた"",""はな"",""せつない"",""みち""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8e30183d-5f80-407f-8099-36be8abee179,QQ003,98c8b668-1855-4657-b50a-abe3b0cefda0,挑む (いどむ) гэдэг үгийн утгыг сонгоно уу:,Сорих,"[""Сорих"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Буруу хариулт 1""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
8eec9234-d834-4aae-8e46-ed2149ed59e7,QQ007,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,切ない (せつない) гэдэг үгийн утгыг сонгоно уу:,Гунигтай,"[""Буруу хариулт 2"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Гунигтай""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9051a293-f50c-483b-be0d-6e41ee08d9aa,QQ003,102ba681-5927-4562-8748-c1248cb8c596,終日 (しゅうじつ) гэдэг үгийн утгыг сонгоно уу:,Бүтэн өдөр,"[""Буруу хариулт 2"",""Буруу хариулт 3"",""Бүтэн өдөр"",""Буруу хариулт 1""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
90a334d0-cef2-40e7-81e6-9f69df7798c3,QQ009,27618a6d-add1-4b6d-a3f7-ba87eb01256e,ラフな үгийн зөв уншлагыг сонгоно уу:,らふな,"[""らふな"",""はな"",""かた"",""みち""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
910a0172-6dd0-48d4-960f-9d9d638ab3cd,QQ009,aa20f3c4-079b-40ba-b7a6-6bc2b05ab5d2,安らぐ үгийн зөв уншлагыг сонгоно уу:,やすらぐ,"[""やすらぐ"",""みち"",""かた"",""はな""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
920159fc-b4b5-4dcd-9a20-0296c492534f,QQ007,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,片言 (かたこと) гэдэг үгийн утгыг сонгоно уу:,Тасалдангуй яриа,"[""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Тасалдангуй яриа""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
92c335d4-a330-47ef-9038-485bde254f7e,QQ001,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,紛争 (ふんそう) гэдэг үгийн утгыг сонгоно уу:,Мөргөлдөөн,"[""Буруу хариулт 1"",""Буруу хариулт 2"",""Мөргөлдөөн"",""Буруу хариулт 3""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
93b46a1e-a4e6-47c2-bdaa-a616c988f825,QQ001,7e67ec97-0a33-44de-bfbd-76e4de4e1cc3,明るい (あかるい) гэдэг үгийн утгыг сонгоно уу:,①Гэрэлтэй ②Тод ③Туршлагатай,"[""Буруу хариулт 3"",""①Гэрэлтэй ②Тод ③Туршлагатай"",""Буруу хариулт 1"",""Буруу хариулт 2""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
93c2f23e-274f-491f-bf70-c2fcf8448564,QQ006,76e24e67-5895-446e-b125-ae9aecf67155,親交 үгийн зөв уншлагыг сонгоно уу:,しんこう,"[""はな"",""しんこう"",""かた"",""みち""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
948ab293-0032-44d6-be70-bfdb6dac0852,QQ007,76e24e67-5895-446e-b125-ae9aecf67155,片言 үгийн зөв уншлагыг сонгоно уу:,かたこと,"[""みち"",""かた"",""かたこと"",""はな""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
954123f0-fd13-4030-afd3-4d75193bab2e,QQ001,359b66b1-4fc9-4c9b-a8b0-b5c52b75a507,警報 үгийн зөв уншлагыг сонгоно уу:,けいほう,"[""かた"",""けいほう"",""はな"",""みち""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
987baafc-2562-415b-9ed4-91284f4ed09b,QQ004,3662b6a0-83cd-4d8a-87c5-71845409ff63,街並み үгийн зөв уншлагыг сонгоно уу:,まちなみ,"[""まちなみ"",""みち"",""はな"",""かた""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9881fa99-f673-4076-a01e-10646b096681,QQ005,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,ポジティブな (ぽじてぃぶな) гэдэг үгийн утгыг сонгоно уу:,Эерэг,"[""Буруу хариулт 3"",""Эерэг"",""Буруу хариулт 1"",""Буруу хариулт 2""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
99630794-c832-4457-ab48-7eb48a2e3cc1,QQ006,6202e67c-92af-4d29-b994-a06e81a1aba4,キャリア үгийн зөв уншлагыг сонгоно уу:,きゃりあ,"[""きゃりあ"",""はな"",""みち"",""かた""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
99d254d8-b6fb-44b7-b7e9-fd406fd9f52f,QQ008,c962ec76-43d5-4414-9437-60bf295c12e9,顔を立てる үгийн зөв уншлагыг сонгоно уу:,かおをたてる,"[""みち"",""はな"",""かおをたてる"",""かた""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9a3bd0ca-ae45-4b1b-be56-6886af33ad3c,QQ006,b4c40f03-98e8-4be1-9a28-8b5d26cdb7bb,縁 (えん) гэдэг үгийн утгыг сонгоно уу:,"Холбоо, харилцаа, тавилан","[""Буруу хариулт 2"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Холбоо, харилцаа, тавилан""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9b1509c0-8489-4ee4-af3a-2b71f6756b01,QQ008,42db9fb9-3fc8-4ffd-a16f-7e388161bc6b,オゾン層 (おぞんそう) гэдэг үгийн утгыг сонгоно уу:,Озоны давхарга,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Озоны давхарга"",""Буруу хариулт 1""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9d7afe29-1c27-4ed9-a450-f66541486ea6,QQ008,96eba5b0-5839-41b5-a635-c5f15e5678af,恋する үгийн зөв уншлагыг сонгоно уу:,こいする,"[""みち"",""かた"",""はな"",""こいする""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9e382edb-a243-4be5-9ea0-964a9706db3e,QQ006,7e67ec97-0a33-44de-bfbd-76e4de4e1cc3,息が切れる (いきがきれる) гэдэг үгийн утгыг сонгоно уу:,Амьсгаа тасрах,"[""Амьсгаа тасрах"",""Буруу хариулт 3"",""Буруу хариулт 2"",""Буруу хариулт 1""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
9fad7bdc-cbbf-4b7f-b764-9e1a03458ea5,QQ006,5833f0cd-4f15-4de4-a2ed-184e462ce481,同郷 (どうきょう) гэдэг үгийн утгыг сонгоно уу:,Ижил нутаг,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Ижил нутаг""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a117c171-a252-4ccf-9cda-d7b79e75e52b,QQ002,311c5af9-91bd-4ac1-9c9f-70355d25f963,肉親 (にくしん) гэдэг үгийн утгыг сонгоно уу:,Хамаатан садан хүмүүс,"[""Хамаатан садан хүмүүс"",""Ажлын хамт олон"",""Сургуулийн найзууд"",""Гэр бүлийн найзууд""]",2,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
a1652a38-4192-4acc-83a7-fa3bc9b905d8,QQ001,a34b22ea-597b-46ef-9e50-e60d161a063b,脅す үгийн зөв уншлагыг сонгоно уу:,おどす,"[""かた"",""おどす"",""はな"",""みち""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a18457c5-a432-4e3e-be9e-4beda222d318,QQ004,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,ネガティブな (ねがてぃぶна) гэдэг үгийн утгыг сонгоно уу:,Сөрөг,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Сөрөг"",""Буруу хариулт 1""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a2e52eea-47d0-4fe0-a41f-db43f7605ff6,QQ009,06e41485-5ce7-4849-b7c5-a44e7b03f363,わきまえる (わきмаえる) гэдэг үгийн утгыг сонгоно уу:,Таничих,"[""Буруу хариулт 1"",""Буруу хариулт 3"",""Таничих"",""Буруу хариулт 2""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a2f04cea-a049-462e-b537-3323e17b4063,QQ005,06e41485-5ce7-4849-b7c5-a44e7b03f363,適性 (てきせい) гэдэг үгийн утгыг сонгоно уу:,Тохирол,"[""Буруу хариулт 2"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Тохирол""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a3312a66-f50a-475b-934e-98412c3ec822,QQ003,359b66b1-4fc9-4c9b-a8b0-b5c52b75a507,果てしない үгийн зөв уншлагыг сонгоно уу:,はてしない,"[""みち"",""かた"",""はな"",""はてしない""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a54cfcab-1803-4ca9-ad2b-70fb2ff019a8,QQ006,8961678e-47b3-431c-92b1-dcf7d98f0586,内閣 (ないかく) гэдэг үгийн утгыг сонгоно уу:,Засгийн газар,"[""Буруу хариулт 2"",""Засгийн газар"",""Буруу хариулт 1"",""Буруу хариулт 3""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a69cc73a-9b0a-4462-8330-1567660605c5,QQ007,96eba5b0-5839-41b5-a635-c5f15e5678af,恋する үгийн зөв уншлагыг сонгоно уу:,こいする,"[""みち"",""はな"",""こいする"",""かた""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a6cf7aec-278c-4642-a7e5-88ca79813bf0,QQ001,5833f0cd-4f15-4de4-a2ed-184e462ce481,公的な (こうてきな) гэдэг үгийн утгыг сонгоно уу:,Олон нийтийн,"[""Буруу хариулт 3"",""Олон нийтийн"",""Буруу хариулт 1"",""Буруу хариулт 2""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a738d44c-0f8e-4753-b2a4-64983d5201a1,QQ006,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,先着＜する＞ үгийн зөв уншлагыг сонгоно уу:,せんちゃく＜する＞,"[""はな"",""せんちゃく＜する＞"",""かた"",""みち""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a787d379-b7ee-400e-8110-9b583761451a,QQ006,80308881-fc72-435a-90e7-969997aca57a,満たす (みたす) гэдэг үгийн утгыг сонгоно уу:,Хангах,"[""Хангах"",""Буруу хариулт 2"",""Буруу хариулт 3"",""Буруу хариулт 1""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
a983488d-10b6-480d-8c99-4ccb846938b5,QQ008,311c5af9-91bd-4ac1-9c9f-70355d25f963,女房 (にょうぼう) гэдэг үгийн утгыг сонгоно уу:,Эхнэр,"[""Эхнэр"",""Найз бүсгүй"",""Эгч"",""Охин""]",8,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
a997dad4-8259-4792-9e89-36c97994e3e1,QQ001,3c24c999-d031-4872-a2a7-37d46f7574b6,制作＜する＞ (せいさく＜する＞) гэдэг үгийн утгыг сонгоно уу:,Бүтээчих,"[""Бүтээчих"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
aadbcdd2-ecbf-47e8-8ed7-f58e605a2073,QQ002,f758ff3a-4ce2-4c62-8a63-f762f509a2ee,買い込む үгийн зөв уншлагыг сонгоно уу:,かいこむ,"[""はな"",""みち"",""かいこむ"",""かた""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ad05df19-a5b6-4308-8659-c4319cfbce85,QQ006,a34b22ea-597b-46ef-9e50-e60d161a063b,内閣 үгийн зөв уншлагыг сонгоно уу:,ないかく,"[""ないかく"",""みち"",""かた"",""はな""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
ad62e488-80fb-4be8-baed-6f5b3639b19b,QQ002,93c94fab-0a01-4944-b3ae-4a8b2474bbe1,爽快な (そうかいな) гэдэг үгийн утгыг сонгоно уу:,Сэргэг,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Сэргэг"",""Буруу хариулт 1""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
aead47d6-6b65-4ddd-8b9b-a626ae30bcc6,QQ001,aa20f3c4-079b-40ba-b7a6-6bc2b05ab5d2,手順 үгийн зөв уншлагыг сонгоно уу:,てじゅん,"[""てじゅん"",""はな"",""みち"",""かた""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b0667473-020c-4cd6-b4cb-a87573c65680,QQ009,d1a8f6d8-a5ee-460c-b0eb-109c37e8af4c,安らぐ (やすらぐ) гэдэг үгийн утгыг сонгоно уу:,"Тайвшрах, сэтгэл амрах","[""Тайвшрах, сэтгэл амрах"",""Буруу хариулт 2"",""Буруу хариулт 3"",""Буруу хариулт 1""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b0a8cf01-9291-4f41-8fbb-87c56e0f39e4,QQ002,23ebd392-a7da-4a8e-a264-65313e45190a,くたびれる (くたびれる) гэдэг үгийн утгыг сонгоно уу:,Ядарчих,"[""Буруу хариулт 2"",""Ядарчих"",""Буруу хариулт 3"",""Буруу хариулт 1""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b0df1f10-4d6b-470e-a6f7-15b8336abef5,QQ005,359b66b1-4fc9-4c9b-a8b0-b5c52b75a507,紫外線 үгийн зөв уншлагыг сонгоно уу:,しがいせん,"[""かた"",""しがいせん"",""はな"",""みち""]",5,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b14ecd1a-acce-4006-aa80-01731c7a83a2,QQ004,80308881-fc72-435a-90e7-969997aca57a,創立＜する＞ (そうりつ＜する＞) гэдэг үгийн утгыг сонгоно уу:,"Байгуулах, үүсгэн байгуулах","[""Буруу хариулт 2"",""Буруу хариулт 1"",""Байгуулах, үүсгэн байгуулах"",""Буруу хариулт 3""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b17421f9-4b3a-405e-96cd-eb758665ba33,QQ004,7e67ec97-0a33-44de-bfbd-76e4de4e1cc3,息が切れる (いきがきれる) гэдэг үгийн утгыг сонгоно уу:,Амьсгаа тасрах,"[""Амьсгаа тасрах"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b1f23be3-6e38-4bec-ae73-abaf77832b53,QQ010,80308881-fc72-435a-90e7-969997aca57a,端末 (たんまつ) гэдэг үгийн утгыг сонгоно уу:,Төгсгөлийн төхөөрөмж,"[""Буруу хариулт 2"",""Төгсгөлийн төхөөрөмж"",""Буруу хариулт 1"",""Буруу хариулт 3""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b389c58d-ae06-4ea3-aefa-d879f53ba056,QQ006,ffb34e2e-66b4-4018-b241-b0ba13d8c750,朗らかな үгийн зөв уншлагыг сонгоно уу:,ほからかな,"[""はな"",""ほからかな"",""かた"",""みち""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b471bd36-ca7b-4d96-82af-851e8f86a684,QQ003,96eba5b0-5839-41b5-a635-c5f15e5678af,異性 үгийн зөв уншлагыг сонгоно уу:,いせい,"[""かた"",""みち"",""いせい"",""はな""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b50b809b-d90f-44c2-b2e7-a1c10935beb5,QQ007,23ebd392-a7da-4a8e-a264-65313e45190a,気管支炎 (きかんしえん) гэдэг үгийн утгыг сонгоно уу:,Гуурсан хоолойн үрэвсэл,"[""Гуурсан хоолойн үрэвсэл"",""Буруу хариулт 2"",""Буруу хариулт 1"",""Буруу хариулт 3""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
b50c6e47-d4aa-497c-9bc4-4bb3682e0ce0,QQ009,311c5af9-91bd-4ac1-9c9f-70355d25f963,亭主 (ていしゅ) гэдэг үгийн утгыг сонгоно уу:,Нөхөр,"[""Нөхөр"",""Найз залуу"",""Ах"",""Хүү""]",9,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
b77bff9a-2d1d-443b-bcde-226379a3dcbd,QQ004,311c5af9-91bd-4ac1-9c9f-70355d25f963,家系 (かけい) гэдэг үгийн утгыг сонгоно уу:,Удам угсаа,"[""Удам угсаа"",""Гэр орон"",""Ажил мэргэжил"",""Боловсрол""]",4,2025-03-24 01:40:12.777748+00,2025-03-24 01:40:12.777748+00
b8e343c6-8357-4f13-88bd-86c0306528f0,QQ006,d1a8f6d8-a5ee-460c-b0eb-109c37e8af4c,契機 (けいき) гэдэг үгийн утгыг сонгоно уу:,"Боломж, тохиолдол","[""Боломж, тохиолдол"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2""]",6,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bb9e5d8b-fe2f-4200-b971-070d7443c5db,QQ002,80308881-fc72-435a-90e7-969997aca57a,志す (こころざす) гэдэг үгийн утгыг сонгоно уу:,Тэмүүлэх,"[""Тэмүүлэх"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Буруу хариулт 3""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bd0a4e59-1ba1-41e3-9ceb-a1305f538698,QQ003,ffb34e2e-66b4-4018-b241-b0ba13d8c750,大らかな үгийн зөв уншлагыг сонгоно уу:,おおらかな,"[""はな"",""かた"",""おおらかな"",""みち""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bd29973a-25aa-406c-b0da-e21fa815d2c9,QQ009,5833f0cd-4f15-4de4-a2ed-184e462ce481,製造＜する＞ (せいぞう＜する＞) гэдэг үгийн утгыг сонгоно уу:,Боловсруулах,"[""Боловсруулах"",""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bdd6a912-4c59-490c-9a68-1e5779b5b5f3,QQ007,3c24c999-d031-4872-a2a7-37d46f7574b6,もろに (もろに) гэдэг үгийн утгыг сонгоно уу:,Шууд,"[""Буруу хариулт 3"",""Буруу хариулт 1"",""Буруу хариулт 2"",""Шууд""]",7,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
be88493e-85ec-4e9c-9f06-f5403308a1b1,QQ001,6202e67c-92af-4d29-b994-a06e81a1aba4,日系企業 үгийн зөв уншлагыг сонгоно уу:,にっけいきぎょう,"[""にっけいきぎょう"",""かた"",""はな"",""みち""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
be9033db-a317-462d-8dcd-8d2aa63d1aa7,QQ003,c962ec76-43d5-4414-9437-60bf295c12e9,起こす үгийн зөв уншлагыг сонгоно уу:,おこす,"[""みち"",""はな"",""おこす"",""かた""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bf8ddc04-3a7f-4ac0-8e9a-5289529ec325,QQ009,76e24e67-5895-446e-b125-ae9aecf67155,密接な үгийн зөв уншлагыг сонгоно уу:,みっせつな,"[""はな"",""みち"",""みっせつな"",""かた""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
bff6660e-fd54-4b1b-8262-48d07704db4a,QQ001,d1a8f6d8-a5ee-460c-b0eb-109c37e8af4c,手順 (てじゅん) гэдэг үгийн утгыг сонгоно уу:,"Дараалал, процесс","[""Дараалал, процесс"",""Буруу хариулт 1"",""Буруу хариулт 3"",""Буруу хариулт 2""]",1,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c03d54a0-8317-4813-9e82-d54424adba29,QQ008,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,製作＜する＞ үгийн зөв уншлагыг сонгоно уу:,せいさく＜する＞,"[""かた"",""はな"",""せいさく＜する＞"",""みち""]",8,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c15afedf-513c-4df9-be37-8cf39e92c385,QQ002,27618a6d-add1-4b6d-a3f7-ba87eb01256e,公開＜する＞ үгийн зөв уншлагыг сонгоно уу:,こうかい＜する＞,"[""みち"",""かた"",""こうかい＜する＞"",""はな""]",2,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c38c1071-5567-4717-a24b-482c8420c3d0,QQ003,3c24c999-d031-4872-a2a7-37d46f7574b6,ふらりと (ふらりと) гэдэг үгийн утгыг сонгоно уу:,Тодорхой бусаар,"[""Буруу хариулт 2"",""Буруу хариулт 3"",""Буруу хариулт 1"",""Тодорхой бусаар""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4b5d42e-5a5f-4360-bde8-0ed298de2915,QQ004,76e24e67-5895-446e-b125-ae9aecf67155,片言 үгийн зөв уншлагыг сонгоно уу:,かたこと,"[""かた"",""はな"",""みち"",""かたこと""]",4,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4ea223c-a849-4cfe-b1cd-4f7362980690,QQ009,23ebd392-a7da-4a8e-a264-65313e45190a,はり (はり) гэдэг үгийн утгыг сонгоно уу:,Гөлгөр байдал,"[""Буруу хариулт 2"",""Буруу хариулт 3"",""Гөлгөр байдал"",""Буруу хариулт 1""]",9,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4f177a2-74a9-46f4-a38d-32d63f095840,QQ003,c7bbaf55-6398-42a2-b5d8-4c15d95767ae,紛争 (ふんそう) гэдэг үгийн утгыг сонгоно уу:,Мөргөлдөөн,"[""Буруу хариулт 3"",""Буруу хариулт 2"",""Мөргөлдөөн"",""Буруу хариулт 1""]",3,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c4f4e1fa-556f-4bb0-bf69-e419a0dc687c,QQ010,96eba5b0-5839-41b5-a635-c5f15e5678af,気が置けない үгийн зөв уншлагыг сонгоно уу:,きがおけない,"[""きがおけない"",""かた"",""はな"",""みち""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
c55ac305-2b82-47d8-b87d-cce99bedc09b,QQ010,675a0d1a-bd01-40e3-a952-1b4a4ecbe6fd,げらげら үгийн зөв уншлагыг сонгоно уу:,げらげら,"[""げらげら"",""はな"",""みち"",""かた""]",10,2025-03-24 02:24:14.924815+00,2025-03-24 02:24:14.924815+00
